image_path,xmin,ymin,xmax,ymax,mzl_label,segm_idx,tablet_CDLI,view_desc
P335937_1292_256_0.jpg,331.0,123.0,401.0,186.0,869.0,1292,P335937,Rev
P335937_1292_256_0.jpg,277.0,63.0,329.0,131.0,839.0,1292,P335937,Rev
P335937_1292_256_0.jpg,148.0,13.0,192.0,101.0,825.0,1292,P335937,Rev
P335937_1292_256_0.jpg,413.0,279.0,502.0,342.0,10.0,1292,P335937,Rev
P335937_1292_256_0.jpg,260.0,428.0,330.0,491.0,10.0,1292,P335937,Rev
P335937_1292_256_0.jpg,420.0,0.0,485.0,59.0,596.0,1292,P335937,Rev
P335937_1292_256_0.jpg,379.0,415.0,464.0,480.0,98.0,1292,P335937,Rev
P335937_1292_256_0.jpg,323.0,0.0,438.0,59.0,511.0,1292,P335937,Rev
P335937_1292_256_0.jpg,249.0,288.0,345.0,355.0,292.0,1292,P335937,Rev
P335937_1292_256_0.jpg,435.0,64.0,512.0,131.0,754.0,1292,P335937,Rev
P335937_1292_256_0.jpg,397.0,124.0,512.0,181.0,24.0,1292,P335937,Rev
P335937_1292_256_0.jpg,266.0,128.0,352.0,190.0,380.0,1292,P335937,Rev
P335937_1292_256_0.jpg,189.0,138.0,279.0,196.0,736.0,1292,P335937,Rev
P335937_1292_256_0.jpg,301.0,228.0,387.0,288.0,724.0,1292,P335937,Rev
P335937_1292_256_0.jpg,147.0,302.0,229.0,368.0,724.0,1292,P335937,Rev
P335937_1292_256_0.jpg,435.0,343.0,512.0,410.0,118.0,1292,P335937,Rev
P335937_1292_256_0.jpg,202.0,62.0,290.0,130.0,580.0,1292,P335937,Rev
P335937_1292_256_0.jpg,242.0,355.0,333.0,424.0,755.0,1292,P335937,Rev
P335937_1292_256_0.jpg,280.0,0.0,335.0,60.0,578.0,1292,P335937,Rev
P335937_1292_256_0.jpg,223.0,230.0,311.0,289.0,181.0,1292,P335937,Rev
P335937_1292_256_0.jpg,307.0,426.0,385.0,488.0,464.0,1292,P335937,Rev
P335937_1292_256_0.jpg,327.0,346.0,446.0,416.0,297.0,1292,P335937,Rev
P335937_1292_256_0.jpg,144.0,79.0,212.0,137.0,302.0,1292,P335937,Rev
P335937_1292_256_0.jpg,385.0,214.0,485.0,283.0,11.0,1292,P335937,Rev
P335937_1292_256_0.jpg,189.0,1.0,294.0,68.0,353.0,1292,P335937,Rev
P335937_1292_256_0.jpg,214.0,438.0,285.0,510.0,748.0,1292,P335937,Rev
P335937_1292_256_0.jpg,146.0,438.0,224.0,505.0,724.0,1292,P335937,Rev
P335937_1292_256_0.jpg,150.0,373.0,224.0,437.0,724.0,1292,P335937,Rev
P335937_1292_256_0.jpg,206.0,294.0,256.0,377.0,748.0,1292,P335937,Rev
P335937_1292_256_0.jpg,208.0,362.0,268.0,441.0,748.0,1292,P335937,Rev
P335937_1292_256_0.jpg,320.0,287.0,416.0,347.0,98.0,1292,P335937,Rev
P335937_1292_256_0.jpg,144.0,231.0,208.0,291.0,724.0,1292,P335937,Rev
P335937_1292_256_0.jpg,202.0,237.0,234.0,303.0,748.0,1292,P335937,Rev
P335937_1292_256_0.jpg,384.0,51.0,449.0,119.0,661.0,1292,P335937,Rev
P335937_1292_256_256.jpg,276.0,0.0,337.0,47.0,1.0,1292,P335937,Rev
P335937_1292_256_256.jpg,52.0,57.0,151.0,130.0,110.0,1292,P335937,Rev
P335937_1292_256_256.jpg,286.0,54.0,354.0,122.0,110.0,1292,P335937,Rev
P335937_1292_256_256.jpg,75.0,123.0,145.0,186.0,869.0,1292,P335937,Rev
P335937_1292_256_256.jpg,21.0,63.0,73.0,131.0,839.0,1292,P335937,Rev
P335937_1292_256_256.jpg,250.0,58.0,308.0,123.0,839.0,1292,P335937,Rev
P335937_1292_256_256.jpg,454.0,328.0,507.0,394.0,380.0,1292,P335937,Rev
P335937_1292_256_256.jpg,368.0,403.0,442.0,472.0,553.0,1292,P335937,Rev
P335937_1292_256_256.jpg,225.0,202.0,358.0,267.0,514.0,1292,P335937,Rev
P335937_1292_256_256.jpg,241.0,267.0,368.0,333.0,514.0,1292,P335937,Rev
P335937_1292_256_256.jpg,273.0,333.0,371.0,399.0,514.0,1292,P335937,Rev
P335937_1292_256_256.jpg,204.0,413.0,290.0,470.0,92.0,1292,P335937,Rev
P335937_1292_256_256.jpg,157.0,279.0,246.0,342.0,10.0,1292,P335937,Rev
P335937_1292_256_256.jpg,4.0,428.0,74.0,491.0,10.0,1292,P335937,Rev
P335937_1292_256_256.jpg,368.0,117.0,448.0,181.0,552.0,1292,P335937,Rev
P335937_1292_256_256.jpg,164.0,0.0,229.0,59.0,596.0,1292,P335937,Rev
P335937_1292_256_256.jpg,123.0,415.0,208.0,480.0,98.0,1292,P335937,Rev
P335937_1292_256_256.jpg,67.0,0.0,182.0,59.0,511.0,1292,P335937,Rev
P335937_1292_256_256.jpg,0.0,288.0,89.0,355.0,292.0,1292,P335937,Rev
P335937_1292_256_256.jpg,179.0,64.0,274.0,131.0,754.0,1292,P335937,Rev
P335937_1292_256_256.jpg,204.0,0.0,283.0,56.0,754.0,1292,P335937,Rev
P335937_1292_256_256.jpg,425.0,41.0,483.0,114.0,754.0,1292,P335937,Rev
P335937_1292_256_256.jpg,141.0,124.0,276.0,181.0,24.0,1292,P335937,Rev
P335937_1292_256_256.jpg,262.0,119.0,374.0,178.0,24.0,1292,P335937,Rev
P335937_1292_256_256.jpg,10.0,128.0,96.0,190.0,380.0,1292,P335937,Rev
P335937_1292_256_256.jpg,351.0,48.0,420.0,116.0,164.0,1292,P335937,Rev
P335937_1292_256_256.jpg,45.0,228.0,131.0,288.0,724.0,1292,P335937,Rev
P335937_1292_256_256.jpg,179.0,343.0,276.0,410.0,118.0,1292,P335937,Rev
P335937_1292_256_256.jpg,0.0,355.0,77.0,424.0,755.0,1292,P335937,Rev
P335937_1292_256_256.jpg,24.0,0.0,79.0,60.0,578.0,1292,P335937,Rev
P335937_1292_256_256.jpg,449.0,265.0,512.0,331.0,737.0,1292,P335937,Rev
P335937_1292_256_256.jpg,51.0,426.0,129.0,488.0,464.0,1292,P335937,Rev
P335937_1292_256_256.jpg,71.0,346.0,190.0,416.0,297.0,1292,P335937,Rev
P335937_1292_256_256.jpg,358.0,197.0,505.0,267.0,494.0,1292,P335937,Rev
P335937_1292_256_256.jpg,369.0,335.0,446.0,402.0,553.0,1292,P335937,Rev
P335937_1292_256_256.jpg,429.0,114.0,512.0,179.0,89.0,1292,P335937,Rev
P335937_1292_256_256.jpg,129.0,214.0,229.0,283.0,11.0,1292,P335937,Rev
P335937_1292_256_256.jpg,432.0,402.0,482.0,475.0,380.0,1292,P335937,Rev
P335937_1292_256_256.jpg,281.0,406.0,372.0,486.0,514.0,1292,P335937,Rev
P335937_1292_256_256.jpg,64.0,287.0,160.0,347.0,98.0,1292,P335937,Rev
P335937_1292_256_256.jpg,372.0,331.0,453.0,402.0,553.0,1292,P335937,Rev
P335937_1292_256_256.jpg,128.0,51.0,193.0,119.0,661.0,1292,P335937,Rev
P335937_1292_256_512.jpg,20.0,0.0,81.0,47.0,1.0,1292,P335937,Rev
P335937_1292_256_512.jpg,30.0,54.0,98.0,122.0,110.0,1292,P335937,Rev
P335937_1292_256_512.jpg,0.0,58.0,52.0,123.0,839.0,1292,P335937,Rev
P335937_1292_256_512.jpg,198.0,328.0,251.0,394.0,380.0,1292,P335937,Rev
P335937_1292_256_512.jpg,112.0,403.0,186.0,472.0,553.0,1292,P335937,Rev
P335937_1292_256_512.jpg,0.0,202.0,102.0,267.0,514.0,1292,P335937,Rev
P335937_1292_256_512.jpg,0.0,267.0,112.0,333.0,514.0,1292,P335937,Rev
P335937_1292_256_512.jpg,17.0,333.0,115.0,399.0,514.0,1292,P335937,Rev
P335937_1292_256_512.jpg,112.0,117.0,192.0,181.0,552.0,1292,P335937,Rev
P335937_1292_256_512.jpg,169.0,41.0,227.0,114.0,754.0,1292,P335937,Rev
P335937_1292_256_512.jpg,6.0,119.0,118.0,178.0,24.0,1292,P335937,Rev
P335937_1292_256_512.jpg,95.0,48.0,164.0,116.0,164.0,1292,P335937,Rev
P335937_1292_256_512.jpg,193.0,265.0,266.0,331.0,737.0,1292,P335937,Rev
P335937_1292_256_512.jpg,102.0,197.0,249.0,267.0,494.0,1292,P335937,Rev
P335937_1292_256_512.jpg,113.0,335.0,190.0,402.0,553.0,1292,P335937,Rev
P335937_1292_256_512.jpg,173.0,114.0,271.0,179.0,89.0,1292,P335937,Rev
P335937_1292_256_512.jpg,176.0,402.0,226.0,475.0,380.0,1292,P335937,Rev
P335937_1292_256_512.jpg,221.0,397.0,298.0,481.0,298.0,1292,P335937,Rev
P335937_1292_256_512.jpg,25.0,406.0,116.0,486.0,514.0,1292,P335937,Rev
P335937_1292_256_512.jpg,116.0,331.0,197.0,402.0,553.0,1292,P335937,Rev
P335937_1292_256_512.jpg,256.0,195.0,321.0,265.0,553.0,1292,P335937,Rev
P335937_1292_256_512.jpg,273.0,125.0,340.0,178.0,252.0,1292,P335937,Rev
P335937_1292_256_512.jpg,233.0,38.0,288.0,110.0,869.0,1292,P335937,Rev
P335937_1292_256_512.jpg,274.0,38.0,360.0,122.0,490.0,1292,P335937,Rev
P335937_1292_512_0.jpg,413.0,23.0,502.0,86.0,10.0,1292,P335937,Rev
P335937_1292_512_0.jpg,260.0,172.0,330.0,235.0,10.0,1292,P335937,Rev
P335937_1292_512_0.jpg,234.0,248.0,319.0,313.0,10.0,1292,P335937,Rev
P335937_1292_512_0.jpg,379.0,159.0,464.0,224.0,98.0,1292,P335937,Rev
P335937_1292_512_0.jpg,249.0,32.0,345.0,99.0,292.0,1292,P335937,Rev
P335937_1292_512_0.jpg,372.0,234.0,500.0,301.0,16.0,1292,P335937,Rev
P335937_1292_512_0.jpg,147.0,46.0,229.0,112.0,724.0,1292,P335937,Rev
P335937_1292_512_0.jpg,435.0,87.0,512.0,154.0,118.0,1292,P335937,Rev
P335937_1292_512_0.jpg,242.0,99.0,333.0,168.0,755.0,1292,P335937,Rev
P335937_1292_512_0.jpg,307.0,170.0,385.0,232.0,464.0,1292,P335937,Rev
P335937_1292_512_0.jpg,315.0,246.0,381.0,308.0,464.0,1292,P335937,Rev
P335937_1292_512_0.jpg,327.0,90.0,446.0,160.0,297.0,1292,P335937,Rev
P335937_1292_512_0.jpg,406.0,293.0,512.0,364.0,136.0,1292,P335937,Rev
P335937_1292_512_0.jpg,214.0,182.0,285.0,254.0,748.0,1292,P335937,Rev
P335937_1292_512_0.jpg,146.0,182.0,224.0,249.0,724.0,1292,P335937,Rev
P335937_1292_512_0.jpg,150.0,117.0,224.0,181.0,724.0,1292,P335937,Rev
P335937_1292_512_0.jpg,206.0,38.0,256.0,121.0,748.0,1292,P335937,Rev
P335937_1292_512_0.jpg,208.0,106.0,268.0,185.0,748.0,1292,P335937,Rev
P335937_1292_512_0.jpg,210.0,251.0,269.0,339.0,748.0,1292,P335937,Rev
P335937_1292_512_0.jpg,144.0,251.0,229.0,327.0,724.0,1292,P335937,Rev
P335937_1292_512_0.jpg,320.0,31.0,416.0,91.0,98.0,1292,P335937,Rev
P335937_1292_512_0.jpg,202.0,0.0,234.0,47.0,748.0,1292,P335937,Rev
P335937_1292_512_256.jpg,454.0,72.0,507.0,138.0,380.0,1292,P335937,Rev
P335937_1292_512_256.jpg,368.0,147.0,442.0,216.0,553.0,1292,P335937,Rev
P335937_1292_512_256.jpg,291.0,289.0,411.0,365.0,358.0,1292,P335937,Rev
P335937_1292_512_256.jpg,241.0,11.0,368.0,77.0,514.0,1292,P335937,Rev
P335937_1292_512_256.jpg,273.0,77.0,371.0,143.0,514.0,1292,P335937,Rev
P335937_1292_512_256.jpg,204.0,157.0,290.0,214.0,92.0,1292,P335937,Rev
P335937_1292_512_256.jpg,157.0,23.0,246.0,86.0,10.0,1292,P335937,Rev
P335937_1292_512_256.jpg,4.0,172.0,74.0,235.0,10.0,1292,P335937,Rev
P335937_1292_512_256.jpg,0.0,248.0,63.0,313.0,10.0,1292,P335937,Rev
P335937_1292_512_256.jpg,123.0,159.0,208.0,224.0,98.0,1292,P335937,Rev
P335937_1292_512_256.jpg,0.0,32.0,89.0,99.0,292.0,1292,P335937,Rev
P335937_1292_512_256.jpg,236.0,221.0,352.0,287.0,514.0,1292,P335937,Rev
P335937_1292_512_256.jpg,116.0,234.0,244.0,301.0,16.0,1292,P335937,Rev
P335937_1292_512_256.jpg,179.0,87.0,276.0,154.0,118.0,1292,P335937,Rev
P335937_1292_512_256.jpg,0.0,99.0,77.0,168.0,755.0,1292,P335937,Rev
P335937_1292_512_256.jpg,449.0,9.0,512.0,75.0,737.0,1292,P335937,Rev
P335937_1292_512_256.jpg,51.0,170.0,129.0,232.0,464.0,1292,P335937,Rev
P335937_1292_512_256.jpg,59.0,246.0,125.0,308.0,464.0,1292,P335937,Rev
P335937_1292_512_256.jpg,71.0,90.0,190.0,160.0,297.0,1292,P335937,Rev
P335937_1292_512_256.jpg,150.0,293.0,287.0,364.0,136.0,1292,P335937,Rev
P335937_1292_512_256.jpg,369.0,79.0,446.0,146.0,553.0,1292,P335937,Rev
P335937_1292_512_256.jpg,432.0,146.0,482.0,219.0,380.0,1292,P335937,Rev
P335937_1292_512_256.jpg,281.0,150.0,372.0,230.0,514.0,1292,P335937,Rev
P335937_1292_512_256.jpg,64.0,31.0,160.0,91.0,98.0,1292,P335937,Rev
P335937_1292_512_256.jpg,372.0,75.0,453.0,146.0,553.0,1292,P335937,Rev
P335937_1292_512_512.jpg,198.0,72.0,251.0,138.0,380.0,1292,P335937,Rev
P335937_1292_512_512.jpg,112.0,147.0,186.0,216.0,553.0,1292,P335937,Rev
P335937_1292_512_512.jpg,35.0,289.0,155.0,365.0,358.0,1292,P335937,Rev
P335937_1292_512_512.jpg,0.0,11.0,112.0,77.0,514.0,1292,P335937,Rev
P335937_1292_512_512.jpg,17.0,77.0,115.0,143.0,514.0,1292,P335937,Rev
P335937_1292_512_512.jpg,0.0,221.0,96.0,287.0,514.0,1292,P335937,Rev
P335937_1292_512_512.jpg,193.0,9.0,266.0,75.0,737.0,1292,P335937,Rev
P335937_1292_512_512.jpg,113.0,79.0,190.0,146.0,553.0,1292,P335937,Rev
P335937_1292_512_512.jpg,176.0,146.0,226.0,219.0,380.0,1292,P335937,Rev
P335937_1292_512_512.jpg,221.0,141.0,298.0,225.0,298.0,1292,P335937,Rev
P335937_1292_512_512.jpg,25.0,150.0,116.0,230.0,514.0,1292,P335937,Rev
P335937_1292_512_512.jpg,116.0,75.0,197.0,146.0,553.0,1292,P335937,Rev
P335937_1295_0_0.jpg,432.0,416.0,512.0,490.0,736.0,1295,P335937,Obv
P335937_1295_0_256.jpg,176.0,416.0,278.0,490.0,736.0,1295,P335937,Obv
P335937_1295_0_256.jpg,281.0,426.0,358.0,487.0,252.0,1295,P335937,Obv
P335937_1295_0_512.jpg,25.0,426.0,102.0,487.0,252.0,1295,P335937,Obv
P335937_1295_256_0.jpg,388.0,304.0,510.0,363.0,24.0,1295,P335937,Obv
P335937_1295_256_0.jpg,432.0,160.0,512.0,234.0,736.0,1295,P335937,Obv
P335937_1295_256_0.jpg,370.0,441.0,473.0,501.0,252.0,1295,P335937,Obv
P335937_1295_256_0.jpg,388.0,371.0,435.0,435.0,1.0,1295,P335937,Obv
P335937_1295_256_0.jpg,420.0,363.0,512.0,450.0,828.0,1295,P335937,Obv
P335937_1295_256_256.jpg,351.0,437.0,441.0,501.0,255.0,1295,P335937,Obv
P335937_1295_256_256.jpg,240.0,300.0,357.0,367.0,24.0,1295,P335937,Obv
P335937_1295_256_256.jpg,132.0,304.0,254.0,363.0,24.0,1295,P335937,Obv
P335937_1295_256_256.jpg,176.0,160.0,278.0,234.0,736.0,1295,P335937,Obv
P335937_1295_256_256.jpg,364.0,363.0,408.0,435.0,1.0,1295,P335937,Obv
P335937_1295_256_256.jpg,114.0,441.0,217.0,501.0,252.0,1295,P335937,Obv
P335937_1295_256_256.jpg,207.0,432.0,327.0,501.0,812.0,1295,P335937,Obv
P335937_1295_256_256.jpg,207.0,231.0,307.0,296.0,580.0,1295,P335937,Obv
P335937_1295_256_256.jpg,265.0,367.0,364.0,431.0,678.0,1295,P335937,Obv
P335937_1295_256_256.jpg,132.0,371.0,179.0,435.0,1.0,1295,P335937,Obv
P335937_1295_256_256.jpg,286.0,429.0,346.0,507.0,255.0,1295,P335937,Obv
P335937_1295_256_256.jpg,164.0,363.0,278.0,450.0,828.0,1295,P335937,Obv
P335937_1295_256_256.jpg,281.0,170.0,358.0,231.0,252.0,1295,P335937,Obv
P335937_1295_256_512.jpg,95.0,437.0,185.0,501.0,255.0,1295,P335937,Obv
P335937_1295_256_512.jpg,0.0,300.0,101.0,367.0,24.0,1295,P335937,Obv
P335937_1295_256_512.jpg,108.0,363.0,152.0,435.0,1.0,1295,P335937,Obv
P335937_1295_256_512.jpg,9.0,367.0,108.0,431.0,678.0,1295,P335937,Obv
P335937_1295_256_512.jpg,30.0,429.0,90.0,507.0,255.0,1295,P335937,Obv
P335937_1295_256_512.jpg,25.0,170.0,102.0,231.0,252.0,1295,P335937,Obv
P335937_1295_512_0.jpg,401.0,316.0,507.0,377.0,112.0,1295,P335937,Obv
P335937_1295_512_0.jpg,388.0,48.0,510.0,107.0,24.0,1295,P335937,Obv
P335937_1295_512_0.jpg,370.0,185.0,473.0,245.0,252.0,1295,P335937,Obv
P335937_1295_512_0.jpg,388.0,115.0,435.0,179.0,1.0,1295,P335937,Obv
P335937_1295_512_0.jpg,404.0,251.0,474.0,313.0,753.0,1295,P335937,Obv
P335937_1295_512_0.jpg,420.0,107.0,512.0,194.0,828.0,1295,P335937,Obv
P335937_1295_512_256.jpg,238.0,321.0,306.0,384.0,869.0,1295,P335937,Obv
P335937_1295_512_256.jpg,219.0,246.0,277.0,314.0,869.0,1295,P335937,Obv
P335937_1295_512_256.jpg,145.0,316.0,251.0,377.0,112.0,1295,P335937,Obv
P335937_1295_512_256.jpg,351.0,181.0,441.0,245.0,255.0,1295,P335937,Obv
P335937_1295_512_256.jpg,303.0,313.0,414.0,393.0,566.0,1295,P335937,Obv
P335937_1295_512_256.jpg,240.0,44.0,357.0,111.0,24.0,1295,P335937,Obv
P335937_1295_512_256.jpg,132.0,48.0,254.0,107.0,24.0,1295,P335937,Obv
P335937_1295_512_256.jpg,364.0,107.0,408.0,179.0,1.0,1295,P335937,Obv
P335937_1295_512_256.jpg,114.0,185.0,217.0,245.0,252.0,1295,P335937,Obv
P335937_1295_512_256.jpg,207.0,176.0,327.0,245.0,812.0,1295,P335937,Obv
P335937_1295_512_256.jpg,277.0,241.0,372.0,309.0,812.0,1295,P335937,Obv
P335937_1295_512_256.jpg,265.0,111.0,364.0,175.0,678.0,1295,P335937,Obv
P335937_1295_512_256.jpg,132.0,115.0,179.0,179.0,1.0,1295,P335937,Obv
P335937_1295_512_256.jpg,148.0,251.0,218.0,313.0,753.0,1295,P335937,Obv
P335937_1295_512_256.jpg,366.0,239.0,482.0,319.0,514.0,1295,P335937,Obv
P335937_1295_512_256.jpg,286.0,173.0,346.0,251.0,255.0,1295,P335937,Obv
P335937_1295_512_256.jpg,164.0,107.0,278.0,194.0,828.0,1295,P335937,Obv
P335937_1295_512_512.jpg,0.0,321.0,50.0,384.0,869.0,1295,P335937,Obv
P335937_1295_512_512.jpg,95.0,181.0,185.0,245.0,255.0,1295,P335937,Obv
P335937_1295_512_512.jpg,47.0,313.0,158.0,393.0,566.0,1295,P335937,Obv
P335937_1295_512_512.jpg,0.0,44.0,101.0,111.0,24.0,1295,P335937,Obv
P335937_1295_512_512.jpg,108.0,107.0,152.0,179.0,1.0,1295,P335937,Obv
P335937_1295_512_512.jpg,21.0,241.0,116.0,309.0,812.0,1295,P335937,Obv
P335937_1295_512_512.jpg,9.0,111.0,108.0,175.0,678.0,1295,P335937,Obv
P335937_1295_512_512.jpg,110.0,239.0,226.0,319.0,514.0,1295,P335937,Obv
P335937_1295_512_512.jpg,30.0,173.0,90.0,251.0,255.0,1295,P335937,Obv
P335651_645_0_0.jpg,371.0,396.0,435.0,454.0,10.0,645,P335651,Obv
P335651_645_0_0.jpg,332.0,396.0,381.0,458.0,748.0,645,P335651,Obv
P335651_645_0_0.jpg,252.0,394.0,346.0,475.0,724.0,645,P335651,Obv
P335651_645_0_0.jpg,322.0,452.0,388.0,512.0,748.0,645,P335651,Obv
P335651_645_0_0.jpg,370.0,444.0,435.0,512.0,661.0,645,P335651,Obv
P335651_645_0_0.jpg,421.0,449.0,499.0,512.0,839.0,645,P335651,Obv
P335651_645_0_256.jpg,115.0,396.0,179.0,454.0,10.0,645,P335651,Obv
P335651_645_0_256.jpg,172.0,394.0,302.0,460.0,350.0,645,P335651,Obv
P335651_645_0_256.jpg,278.0,391.0,423.0,466.0,92.0,645,P335651,Obv
P335651_645_0_256.jpg,426.0,400.0,475.0,460.0,839.0,645,P335651,Obv
P335651_645_0_256.jpg,76.0,396.0,125.0,458.0,748.0,645,P335651,Obv
P335651_645_0_256.jpg,0.0,394.0,90.0,475.0,724.0,645,P335651,Obv
P335651_645_0_256.jpg,66.0,452.0,132.0,512.0,748.0,645,P335651,Obv
P335651_645_0_256.jpg,114.0,444.0,179.0,512.0,661.0,645,P335651,Obv
P335651_645_0_256.jpg,165.0,449.0,243.0,512.0,839.0,645,P335651,Obv
P335651_645_0_256.jpg,246.0,453.0,346.0,506.0,1.0,645,P335651,Obv
P335651_645_0_256.jpg,338.0,447.0,411.0,512.0,514.0,645,P335651,Obv
P335651_645_0_256.jpg,400.0,454.0,462.0,512.0,3.0,645,P335651,Obv
P335651_645_0_512.jpg,22.0,391.0,167.0,466.0,92.0,645,P335651,Obv
P335651_645_0_512.jpg,170.0,400.0,219.0,460.0,839.0,645,P335651,Obv
P335651_645_0_512.jpg,0.0,453.0,90.0,506.0,1.0,645,P335651,Obv
P335651_645_0_512.jpg,82.0,447.0,155.0,512.0,514.0,645,P335651,Obv
P335651_645_0_512.jpg,144.0,454.0,206.0,512.0,3.0,645,P335651,Obv
P335651_645_256_0.jpg,371.0,140.0,435.0,198.0,10.0,645,P335651,Obv
P335651_645_256_0.jpg,332.0,140.0,381.0,202.0,748.0,645,P335651,Obv
P335651_645_256_0.jpg,252.0,138.0,346.0,219.0,724.0,645,P335651,Obv
P335651_645_256_0.jpg,322.0,196.0,388.0,262.0,748.0,645,P335651,Obv
P335651_645_256_0.jpg,370.0,188.0,435.0,260.0,661.0,645,P335651,Obv
P335651_645_256_0.jpg,421.0,193.0,499.0,264.0,839.0,645,P335651,Obv
P335651_645_256_0.jpg,281.0,244.0,347.0,309.0,596.0,645,P335651,Obv
P335651_645_256_0.jpg,333.0,252.0,375.0,314.0,1.0,645,P335651,Obv
P335651_645_256_0.jpg,363.0,249.0,478.0,316.0,640.0,645,P335651,Obv
P335651_645_256_0.jpg,378.0,310.0,437.0,372.0,851.0,645,P335651,Obv
P335651_645_256_0.jpg,425.0,311.0,512.0,371.0,464.0,645,P335651,Obv
P335651_645_256_256.jpg,115.0,140.0,179.0,198.0,10.0,645,P335651,Obv
P335651_645_256_256.jpg,172.0,138.0,302.0,204.0,350.0,645,P335651,Obv
P335651_645_256_256.jpg,278.0,135.0,423.0,210.0,92.0,645,P335651,Obv
P335651_645_256_256.jpg,426.0,144.0,475.0,204.0,839.0,645,P335651,Obv
P335651_645_256_256.jpg,76.0,140.0,125.0,202.0,748.0,645,P335651,Obv
P335651_645_256_256.jpg,0.0,138.0,90.0,219.0,724.0,645,P335651,Obv
P335651_645_256_256.jpg,66.0,196.0,132.0,262.0,748.0,645,P335651,Obv
P335651_645_256_256.jpg,114.0,188.0,179.0,260.0,661.0,645,P335651,Obv
P335651_645_256_256.jpg,165.0,193.0,243.0,264.0,839.0,645,P335651,Obv
P335651_645_256_256.jpg,246.0,197.0,346.0,250.0,1.0,645,P335651,Obv
P335651_645_256_256.jpg,338.0,191.0,411.0,263.0,514.0,645,P335651,Obv
P335651_645_256_256.jpg,400.0,198.0,462.0,266.0,3.0,645,P335651,Obv
P335651_645_256_256.jpg,25.0,244.0,91.0,309.0,596.0,645,P335651,Obv
P335651_645_256_256.jpg,77.0,252.0,119.0,314.0,1.0,645,P335651,Obv
P335651_645_256_256.jpg,107.0,249.0,222.0,316.0,640.0,645,P335651,Obv
P335651_645_256_256.jpg,223.0,250.0,335.0,316.0,566.0,645,P335651,Obv
P335651_645_256_256.jpg,309.0,257.0,411.0,317.0,20.0,645,P335651,Obv
P335651_645_256_256.jpg,122.0,310.0,181.0,372.0,851.0,645,P335651,Obv
P335651_645_256_256.jpg,169.0,311.0,259.0,371.0,464.0,645,P335651,Obv
P335651_645_256_512.jpg,22.0,135.0,167.0,210.0,92.0,645,P335651,Obv
P335651_645_256_512.jpg,170.0,144.0,219.0,204.0,839.0,645,P335651,Obv
P335651_645_256_512.jpg,0.0,197.0,90.0,250.0,1.0,645,P335651,Obv
P335651_645_256_512.jpg,82.0,191.0,155.0,263.0,514.0,645,P335651,Obv
P335651_645_256_512.jpg,144.0,198.0,206.0,266.0,3.0,645,P335651,Obv
P335651_645_256_512.jpg,0.0,250.0,79.0,316.0,566.0,645,P335651,Obv
P335651_645_256_512.jpg,53.0,257.0,155.0,317.0,20.0,645,P335651,Obv
P335651_645_512_0.jpg,281.0,0.0,347.0,53.0,596.0,645,P335651,Obv
P335651_645_512_0.jpg,333.0,0.0,375.0,58.0,1.0,645,P335651,Obv
P335651_645_512_0.jpg,363.0,0.0,478.0,60.0,640.0,645,P335651,Obv
P335651_645_512_0.jpg,378.0,54.0,437.0,116.0,851.0,645,P335651,Obv
P335651_645_512_0.jpg,425.0,55.0,512.0,115.0,464.0,645,P335651,Obv
P335651_645_512_256.jpg,25.0,0.0,91.0,53.0,596.0,645,P335651,Obv
P335651_645_512_256.jpg,77.0,0.0,119.0,58.0,1.0,645,P335651,Obv
P335651_645_512_256.jpg,107.0,0.0,222.0,60.0,640.0,645,P335651,Obv
P335651_645_512_256.jpg,223.0,0.0,335.0,60.0,566.0,645,P335651,Obv
P335651_645_512_256.jpg,309.0,1.0,411.0,61.0,20.0,645,P335651,Obv
P335651_645_512_256.jpg,122.0,54.0,181.0,116.0,851.0,645,P335651,Obv
P335651_645_512_256.jpg,169.0,55.0,259.0,115.0,464.0,645,P335651,Obv
P335651_645_512_512.jpg,53.0,1.0,155.0,61.0,20.0,645,P335651,Obv
P336003_462_0_0.jpg,,,,,,462,P336003,Obv
P336003_462_0_256.jpg,347.0,384.0,456.0,512.0,748.0,462,P336003,Obv
P336003_462_0_256.jpg,173.0,384.0,355.0,512.0,248.0,462,P336003,Obv
P336003_462_0_256.jpg,311.0,248.0,504.0,387.0,736.0,462,P336003,Obv
P336003_462_0_256.jpg,440.0,388.0,512.0,512.0,708.0,462,P336003,Obv
P336003_462_0_512.jpg,399.0,251.0,512.0,371.0,112.0,462,P336003,Obv
P336003_462_0_512.jpg,91.0,384.0,200.0,512.0,748.0,462,P336003,Obv
P336003_462_0_512.jpg,270.0,389.0,395.0,498.0,112.0,462,P336003,Obv
P336003_462_0_512.jpg,245.0,254.0,426.0,376.0,498.0,462,P336003,Obv
P336003_462_0_512.jpg,55.0,248.0,248.0,387.0,736.0,462,P336003,Obv
P336003_462_0_512.jpg,380.0,398.0,512.0,512.0,737.0,462,P336003,Obv
P336003_462_0_512.jpg,184.0,388.0,281.0,512.0,708.0,462,P336003,Obv
P336003_462_0_768.jpg,143.0,251.0,293.0,371.0,112.0,462,P336003,Obv
P336003_462_0_768.jpg,14.0,389.0,139.0,498.0,112.0,462,P336003,Obv
P336003_462_0_768.jpg,0.0,254.0,170.0,376.0,498.0,462,P336003,Obv
